WORD_norm	WORD	Transcription1	PerMilFreq	zipf	Length	AvePhonLength	n_syllables	H_GPC_word	H_PGC_word	H_GPC_grapheme_word	H_PGC_grapheme_word	H_GPC_onset_word	H_PGC_onset_word	H_GPC_rime_word	H_PGC_rime_word	H_GPC_OVC_word	H_PGC_OVC_word	OUF	OUB	OU	MAXOUF	MAXOUB	MINOUF	MINOUB	PUF	PUB	PU	MAXPUF	MAXPUB	MINPUF	MINPUB	OU_PU_Mismatch	OUF_PUF_Mismatch	OUB_PUB_Mismatch	SN_k25	SN_k50	Entropy_beta5	Entropy_beta10	Dispersion_k50	Hubness_k50	ClusteringCoeff_k25
دانشجوئی	دانشجوئی	dɑnɛʃjuʔi	0.692346	2.840323	8	9.0	4.0	0.0	0.962005	0.475684	0.361664	0.000429	0.518108	0.94853	0.643624	1.106506	7.41475	0.056954	0.049779	0.106734	0.281878	0.394856	9e-06	9e-06	0.049808	0.04714	0.096947	0.278657	0.361663	0.000289	0.000273	0.009786	0.007147	0.00264	8.0	8.0	0.966497	0.746074	0.004759	17.0	0.183333
بعد	بعد	baʔd	3144.217114	6.497513	3	4.0	1.0	1.0	0.0	0.001417	0.568331	0.001348	0.0	0.750752	0.0	0.899319	8.066529	0.132148	0.108525	0.240673	0.350873	0.290831	0.020982	0.016932	0.130903	0.087703	0.218607	0.37001	0.294503	0.017798	0.014822	0.022066	0.001244	0.020822	16.0	16.0	0.8953	0.583294	0.017322	38.0	0.326667
دکمش	دکمش	dɔkmaʃ	0.304836	2.484066	4	6.0	2.0	0.0	0.0	0.002516	0.150439	0.00189	0.001585	1.356264	0.730524	1.470525	8.066529	0.072783	0.045467	0.11825	0.281878	0.160357	4e-06	4e-06	0.061779	0.04563	0.107409	0.278657	0.16343	3e-06	3e-06	0.010841	0.011004	-0.000163							
پینگ	پینگ	pinɡ	16.400379	4.214854	4	4.0	1.0	0.0	0.0	0.211428	0.053042	0.0	0.0	0.0	0.0	1.043099	7.428455	0.050622	0.019483	0.070104	0.144295	0.044843	0.000165	0.000225	0.044108	0.01957	0.063678	0.141666	0.044219	0.000143	0.000195	0.006427	0.006514	-8.7e-05	3.0	3.0	0.994224	0.972725	0.001525	4.0	0.33
دقایق	دقایق	daɢɑyɛɢ	8.202609	3.913952	5	7.0	3.0	0.0	0.0	0.382981	0.485865	0.238879	0.254336	1.213365	0.891105	0.974421	7.867056	0.058656	0.015376	0.074031	0.281878	0.057792	0.00019	8.6e-05	0.055686	0.011559	0.067245	0.278657	0.059517	0.000164	7.4e-05	0.006786	0.00297	0.003817	19.0	19.0	0.95993	0.800927	0.008243	31.0	0.333333
میشکنه	میشکنه	miʃkanɛ	14.938921	4.174319	6	7.0	3.0	0.0	0.0	0.305138	0.171915	0.001791	0.000996	0.7211	0.413359	0.950317	7.613551	0.103535	0.091965	0.1955	0.377749	0.407647	0.000149	0.000157	0.095149	0.08243	0.177579	0.3953	0.400045	0.000129	0.000136	0.017921	0.008386	0.009535	25.0	50.0	0.987486	0.93121	0.002769	105.0	0.296667
موردن	موردن	morɛdan	1.350139	3.130378	5	6.5	2.5	1.0	0.0	0.380581	0.15475	0.001872	0.001268	1.278748	0.383407	1.26426	7.274366	0.095146	0.086419	0.181564	0.377749	0.347165	8.9e-05	1.6e-05	0.07156	0.093361	0.164921	0.3953	0.355901	1.4e-05	1.4e-05	0.016644	0.023585	-0.006942							
ورزشکارای	ورزشکارای	varzɛʃkɑrɑyɛ	0.94481	2.975345	9	12.0	5.0	0.0	0.0	0.541781	0.408071	0.148255	0.277356	1.50159	0.313013	0.848682	7.848224	0.014332	0.055019	0.069351	0.11145	0.394856	1.2e-05	1.2e-05	0.013768	0.049226	0.062994	0.101134	0.400045	1e-05	1e-05	0.006357	0.000564	0.005793							
مشکلاتمو	مشکلاتمو	mɔʃkɛlɑtamɔ	0.322336	2.508309	8	11.0	5.0	0.0	0.0	0.373735	0.307526	0.002458	0.06988	1.01976	0.437288	1.411081	7.98897	0.054503	0.016679	0.071182	0.377749	0.119438	6.4e-05	4e-06	0.054932	0.009726	0.064658	0.3953	0.088853	4e-06	4e-06	0.006524	-0.000429	0.006953							
لیمونادی	لیمونادی	limunɑdɑyɛ	1.130759	3.05337	8	10.0	5.0	0.0	0.0	0.582589	0.268599	0.144442	0.007412	1.135098	0.250402	1.146383	7.569594	0.008961	0.062973	0.071934	0.058995	0.394856	1.4e-05	1.4e-05	0.006809	0.058532	0.065341	0.056862	0.400045	1.2e-05	1.2e-05	0.006592	0.002152	0.00444							
کریشناکانت	کریشناکانت	kɛriʃnɑkɑnt	5.215214	3.717272	10	11.0	4.0	0.0	0.0	0.298307	0.199541	0.002105	0.000218	0.600684	0.216904	1.37631	7.814344	0.032745	0.033359	0.066105	0.237071	0.308994	5.7e-05	5.7e-05	0.030817	0.02923	0.060047	0.277575	0.315786	4.9e-05	4.9e-05	0.006058	0.001929	0.004129							
پیتزی	پیتزی	pitzi	0.482788	2.683757	5	5.0	2.0	0.0	0.0	0.335965	0.378259	0.001224	0.67607	0.663098	0.141733	1.464741	7.428455	0.041272	0.08761	0.128883	0.144295	0.394856	6e-06	6e-06	0.035959	0.081113	0.117072	0.141666	0.361663	5e-06	5e-06	0.011811	0.005313	0.006498							
مثبتش	مثبتش	mɔsbataʃ	1.920338	3.283378	5	8.0	3.0	0.0	0.0	0.000457	0.282894	0.001584	0.114641	1.292727	0.85875	1.196354	8.031425	0.080208	0.036135	0.116343	0.377749	0.160357	2.3e-05	2.3e-05	0.071058	0.034624	0.105682	0.3953	0.16343	1.9e-05	1.9e-05	0.010661	0.00915	0.001511	12.0	12.0	0.979975	0.902745	0.004634	16.0	0.133333
نورمان	نورمان	nurɛmɑn	0.444004	2.647387	6	6.5	2.5	1.0	0.0	0.494379	0.20732	0.001185	0.001196	0.967243	0.387823	1.608653	7.718271	0.045984	0.092995	0.138979	0.244687	0.347165	5.3e-05	6e-06	0.039208	0.087036	0.126244	0.237072	0.355901	3.9e-05	5e-06	0.012735	0.006776	0.005959							
بازپرداخت	بازپرداخت	bɑzpardɑxt	10.446522	4.018972	9	10.0	3.0	0.0	0.0	0.236815	0.234545	0.001022	0.000351	0.540288	0.455149	0.890818	8.113051	0.05717	0.038177	0.095347	0.350873	0.308994	0.000186	0.000107	0.051719	0.034891	0.086611	0.37001	0.315786	0.000161	9.3e-05	0.008737	0.005451	0.003286	25.0	50.0	0.98875	0.94567	0.002788	81.0	0.303333
خشنم	خشنم	xaʃɛnam	0.645185	2.809684	4	7.0	3.0	0.0	0.0	0.000624	0.173261	0.000315	0.001537	1.225368	0.36576	1.216655	7.791138	0.049941	0.106753	0.156693	0.194215	0.349121	8e-06	8e-06	0.032226	0.11011	0.142336	0.182979	0.38839	7e-06	7e-06	0.014357	0.017715	-0.003358							
رسوندند	رسوندند	rɛsundand	1.575262	3.197353	7	9.0	3.0	0.0	0.0	0.271777	0.266621	0.001172	0.270115	0.748502	0.532157	1.020293	7.334264	0.023233	0.055926	0.079159	0.141799	0.290831	1.9e-05	2.5e-05	0.020439	0.051468	0.071907	0.147505	0.294503	1.6e-05	2.2e-05	0.007252	0.002794	0.004458							
وردارید	وردارید	vardɑrid	0.335326	2.525467	7	8.0	3.0	0.0	0.0	0.54371	0.108181	0.007437	0.002011	0.647757	0.182318	1.362303	7.859547	0.017457	0.058469	0.075926	0.11145	0.290831	4e-06	8e-06	0.019415	0.049556	0.068971	0.101134	0.294503	4e-06	4e-06	0.006956	-0.001958	0.008914							
فکراشون	فکراشون	fɛkrɑʃun	1.303993	3.115275	7	8.0	3.0	0.0	0.0	0.424533	0.175177	0.000914	0.0	0.844622	0.227731	1.366227	7.410181	0.028718	0.073243	0.101961	0.126929	0.347165	1.6e-05	1.6e-05	0.028886	0.063735	0.09262	0.120228	0.355901	1.4e-05	1.4e-05	0.00934	-0.000168	0.009508							
توصیفشون	توصیفشون	tosifɛʃun	0.488222	2.688617	8	9.0	4.0	0.0	0.0	0.57998	0.326592	0.000571	0.287775	0.880634	0.350608	1.450748	6.969462	0.028308	0.063431	0.091739	0.178211	0.347165	6e-06	6e-06	0.023547	0.059789	0.083336	0.189863	0.355901	5e-06	5e-06	0.008403	0.004761	0.003642							
مزدمو	مزدمو	mɔzdamɔ	0.330409	2.519052	5	7.0	3.0	0.0	0.0	0.381012	0.406311	0.001948	0.001762	1.193653	0.639857	1.264566	8.101633	0.076886	0.027205	0.104092	0.377749	0.119438	4e-06	1.3e-05	0.078954	0.015603	0.094557	0.3953	0.088853	4e-06	8e-06	0.009534	-0.002068	0.011602							
بهشتیه	بهشتیه	bɛhɛʃtiyɛ	0.561845	2.749616	6	9.0	4.0	0.0	0.0	0.467424	0.586983	0.002217	0.272128	0.995228	0.623112	0.905573	7.44535	0.066312	0.078313	0.144624	0.350873	0.407647	7e-06	7e-06	0.06942	0.061957	0.131377	0.37001	0.400045	6e-06	6e-06	0.013247	-0.003109	0.016355							
نمازگزاران	نمازگزاران	namɑzɡɔzɑrɑn	2.834211	3.452432	10	12.0	5.0	0.0	0.0	0.320246	0.329233	0.001708	0.271712	0.791043	0.687636	1.222133	8.139993	0.0322	0.0558	0.088	0.244687	0.347165	3.2e-05	3.2e-05	0.033023	0.046917	0.07994	0.237072	0.355901	2.8e-05	2.8e-05	0.00806	-0.000823	0.008883	25.0	36.0	0.988154	0.94489	0.003056	43.0	0.253333
زندانای	زندانای	zɛndɑnɑyɛ	0.278553	2.444907	7	9.0	4.0	0.0	0.0	0.424297	0.51958	0.179771	0.345931	1.563474	0.452479	0.861137	7.819975	0.026003	0.068791	0.094794	0.102901	0.394856	4e-06	4e-06	0.021833	0.064279	0.086112	0.106584	0.400045	3e-06	3e-06	0.008682	0.004171	0.004512							
ساکرامنتو	ساکرامنتو	sɑkrɑmɛntɔ	3.820229	3.582089	9	10.0	4.0	0.0	0.0	0.448652	0.363413	0.001301	0.288304	0.88472	0.370152	1.30932	8.00019	0.026985	0.014968	0.041953	0.169645	0.119438	4.3e-05	4.3e-05	0.027794	0.010317	0.038111	0.204351	0.088853	3.7e-05	3.7e-05	0.003842	-0.000809	0.004652	25.0	50.0	0.99812	0.992402	0.000578	195.0	0.326667
گویا	گویا	ɡuyɑ	39.023256	4.591324	4	4.0	2.0	0.0	0.0	0.952442	0.281315	0.358573	0.016545	1.267484	0.040588	1.072462	7.389781	0.034766	0.058236	0.093002	0.115115	0.196007	0.000454	0.000357	0.03334	0.051145	0.084485	0.112067	0.172279	0.000393	0.000309	0.008517	0.001426	0.007091	2.0	2.0	0.978975	0.837694	0.003389	20.0	0.176667
چیزا	چیزا	çizɑ	289.726666	5.461988	4	4.0	2.0	0.0	0.0	0.476182	0.445952	0.001224	0.67607	0.433015	0.373977	0.58834	7.808712	0.03248	0.053938	0.086418	0.081605	0.196007	0.004782	0.002152	0.029579	0.048925	0.078504	0.075811	0.172279	0.00417	0.001871	0.007914	0.002901	0.005013	25.0	50.0	0.989196	0.9487	0.002752	76.0	0.266667
بسکتبالی	بسکتبالی	baskɛtbɑli	0.350126	2.544224	8	10.0	4.0	0.0	0.0	0.240765	0.284369	0.002379	0.00084	1.182623	0.725795	1.419774	7.757406	0.046569	0.059067	0.105636	0.350873	0.394856	1.6e-05	5e-06	0.052402	0.043561	0.095963	0.37001	0.361663	1.4e-05	4e-06	0.009673	-0.005834	0.015507							
بنویسی	بنویسی	bɛnɛvisi	35.68082	4.552435	6	8.0	4.0	0.0	0.0	0.59651	0.412452	0.005036	0.203786	0.945906	0.408112	1.284699	7.439719	0.06289	0.073305	0.136196	0.350873	0.394856	0.000561	0.000329	0.072675	0.05105	0.123724	0.37001	0.361663	0.000517	0.000285	0.012471	-0.009784	0.022255	25.0	50.0	0.985318	0.930219	0.003607	71.0	0.333333
وقیحانه	وقیحانه	vaɢihɑnɛ	1.91754	3.282744	7	8.0	4.0	0.0	0.0	0.684504	0.386495	0.004699	0.363799	0.736005	0.761229	0.713347	7.757406	0.019339	0.07693	0.096269	0.11145	0.407647	2.2e-05	2.2e-05	0.021059	0.066396	0.087455	0.101134	0.400045	1.9e-05	1.9e-05	0.008814	-0.00172	0.010534	25.0	50.0	0.9874	0.936422	0.003026	73.0	0.366667
شجاعترین	شجاعترین	ʃɔjɑʔtarin	1.346161	3.129097	8	10.0	4.0	0.0	0.0	0.23849	0.359528	0.001021	0.085452	1.131657	0.721056	1.179294	7.93762	0.023844	0.063105	0.086949	0.185199	0.347165	1.6e-05	1.6e-05	0.026909	0.05208	0.078989	0.174303	0.355901	1.4e-05	1.4e-05	0.00796	-0.003065	0.011025	25.0	50.0	0.974568	0.862527	0.005552	67.0	0.43
خیتی	خیتی	xiti	0.349676	2.543665	4	4.0	2.0	0.0	0.999538	0.419913	0.169639	0.00067	0.172772	0.663098	0.141733	0.912127	7.428455	0.053357	0.118398	0.171755	0.194215	0.394856	5e-06	5e-06	0.047916	0.108116	0.156032	0.182979	0.361663	7e-06	7e-06	0.015723	0.005441	0.010282							
زبونشونو	زبونشونو	zabunɛʃunɔ	0.343836	2.536351	8	10.0	5.0	1.0	0.0	0.712607	0.271401	0.000948	0.270777	0.921385	0.141009	1.237216	7.404069	0.014482	0.017171	0.031653	0.102901	0.119438	5e-06	5e-06	0.018419	0.010337	0.028756	0.106584	0.088853	4e-06	4e-06	0.002898	-0.003937	0.006834							
کیارش	کیارش	kiyɑraʃ	2.771784	3.442759	5	7.0	3.0	0.0	0.0	0.38222	0.182834	0.002555	0.009886	0.900011	0.224938	1.050726	7.859547	0.050638	0.039959	0.090597	0.237071	0.160357	3.2e-05	3.2e-05	0.041831	0.040472	0.082304	0.277575	0.16343	2.7e-05	2.7e-05	0.008293	0.008806	-0.000513	25.0	50.0	0.998139	0.992341	0.000564	134.0	0.45
سابقش	سابقش	sɑbɛɢɛʃ	14.00493	4.146281	5	7.0	3.0	1.0	0.0	0.213932	0.435739	0.000449	0.513863	1.087211	0.608029	1.125257	7.782017	0.049172	0.03336	0.082532	0.169645	0.160357	0.000151	0.000144	0.041035	0.033942	0.074977	0.204351	0.16343	0.000131	0.000123	0.007555	0.008137	-0.000582	25.0	44.0	0.989905	0.94677	0.002309	35.0	0.176667
گناهانتون	گناهانتون	ɡɔnɑhɑnɛtun	0.267253	2.426922	9	11.0	5.0	0.0	0.0	0.557511	0.339629	0.001506	0.212805	0.748013	0.561466	1.191064	7.718271	0.014218	0.055202	0.06942	0.115115	0.347165	4e-06	4e-06	0.016663	0.046403	0.063066	0.112067	0.355901	3e-06	3e-06	0.006354	-0.002445	0.008799							
بیخانمان	بیخانمان	bixɑnɛmɑn	2.204724	3.343354	8	9.0	4.0	0.0	0.0	0.371333	0.175988	0.000853	0.001682	0.599261	0.194328	1.185128	7.814344	0.05396	0.068978	0.122939	0.350873	0.347165	3.1e-05	2.6e-05	0.049061	0.062626	0.111687	0.37001	0.355901	2.7e-05	2.2e-05	0.011252	0.004899	0.006353	25.0	45.0	0.991919	0.960961	0.002075	76.0	0.173333
جریانو	جریانو	jaryɑnɔ	3.670431	3.564717	6	7.0	3.0	0.0	0.0	0.634053	0.313062	0.238307	0.010177	0.94098	0.166976	1.402652	8.107342	0.02519	0.022342	0.047532	0.130041	0.119438	4.1e-05	4.1e-05	0.029042	0.01414	0.043182	0.130254	0.088853	3.5e-05	3.5e-05	0.00435	-0.003852	0.008202							
پیداش	پیداش	pedɑʃ	445.045434	5.648404	5	5.0	2.0	0.0	0.0	0.380998	0.05245	0.000858	0.000526	0.378802	0.235233	1.482917	7.540417	0.04875	0.040273	0.089023	0.144295	0.160357	0.003509	0.003142	0.040944	0.039934	0.080878	0.141666	0.16343	0.003055	0.002735	0.008145	0.007806	0.000338	25.0	50.0	0.989562	0.946236	0.002527	67.0	0.546667
ماشینتون	ماشینتون	mɑʃinɛtun	10.200174	4.008608	8	9.0	4.0	0.0	0.0	0.475759	0.21879	0.001087	0.086199	0.631451	0.285723	1.199459	7.41475	0.058336	0.062117	0.120453	0.377749	0.347165	0.000125	0.000105	0.052715	0.056719	0.109434	0.3953	0.355901	0.000108	9.1e-05	0.011019	0.005621	0.005398	25.0	50.0	0.992726	0.959833	0.001654	64.0	0.176667
مضایقه	مضایقه	mɔzɑyɛɢɛ	0.885352	2.947116	6	8.0	4.0	0.0	0.0	0.482129	0.696804	0.179246	0.529054	1.121479	0.945186	0.752151	7.815693	0.063149	0.072616	0.135765	0.377749	0.407647	1.1e-05	1.1e-05	0.069404	0.053941	0.123345	0.3953	0.400045	9e-06	9e-06	0.012419	-0.006255	0.018674	25.0	31.0	0.984918	0.910317	0.003022	49.0	0.173333
رسیم	رسیم	rasim	3.600605	3.556375	4	5.666667	2.333333	1.584963	0.0	0.21032	0.330785	0.000899	0.351077	1.037336	0.916067	1.112523	7.793069	0.04214	0.118244	0.160384	0.141799	0.349121	4e-05	0.001813	0.034449	0.111264	0.145713	0.147505	0.38839	3.5e-05	3.5e-05	0.014671	0.007692	0.00698							
سهیل	سهیل	sɔhel	2.906398	3.463355	4	5.0	2.0	0.0	0.0	0.459111	0.548735	0.00198	0.763169	0.650143	0.7742	1.391032	7.531853	0.045729	0.049687	0.095416	0.169645	0.17046	4.8e-05	0.000166	0.052596	0.034092	0.086688	0.204351	0.166683	4.2e-05	2.9e-05	0.008728	-0.006867	0.015595	25.0	50.0	0.998899	0.995512	0.000337	81.0	0.376667
وینز	وینز	vinz	2.22028	3.346408	4	4.0	1.0	0.0	0.0	0.685029	0.440009	0.018797	0.00498	0.73968	0.0	0.991106	7.428455	0.033292	0.023233	0.056524	0.11145	0.08821	2.6e-05	3.4e-05	0.028404	0.02295	0.051354	0.101134	0.088239	2.2e-05	2.6e-05	0.00517	0.004888	0.000282							
مهمانهای	مهمانهای	mɛhmɑnhɑyɛ	0.708925	2.8506	8	10.0	4.0	0.0	0.0	0.617022	0.51316	0.180752	0.187735	1.465686	0.60225	0.898486	7.819975	0.051743	0.063804	0.115547	0.377749	0.394856	1.2e-05	9e-06	0.044622	0.060356	0.104978	0.3953	0.400045	1e-05	8e-06	0.010569	0.007121	0.003447	25.0	29.0	0.954405	0.726213	0.007327	45.0	0.196667
ندارمو	ندارمو	nadɑramɔ	0.340242	2.531788	6	8.0	4.0	0.0	0.0	0.494536	0.150202	0.001395	0.00101	0.954752	0.250124	1.010506	8.070811	0.057776	0.022465	0.080241	0.244687	0.119438	1.3e-05	4e-06	0.059412	0.01349	0.072902	0.237072	0.088853	4e-06	4e-06	0.007339	-0.001636	0.008975	8.0	8.0	0.989545	0.946173	0.002447	9.0	0.21
رمانتیکترین	رمانتیکترین	rɔmɑntiktarin	0.253169	2.403411	11	13.0	5.0	0.0	0.0	0.250276	0.196903	0.001669	0.137146	0.749469	0.356966	1.430936	7.835787	0.013608	0.045967	0.059575	0.141799	0.347165	3e-06	3e-06	0.013996	0.040131	0.054127	0.147505	0.355901	3e-06	3e-06	0.005449	-0.000388	0.005836	25.0	50.0	0.989281	0.950347	0.002794	111.0	0.376667
چاپین	چاپین	çɑpin	0.330653	2.519372	5	6.0	2.5	1.0	0.0	0.380842	0.204074	0.0	0.005932	0.68175	0.394174	1.247892	7.839213	0.019997	0.093064	0.113061	0.081605	0.347165	4e-06	4e-06	0.015772	0.08695	0.102722	0.075811	0.355901	4e-06	4e-06	0.01034	0.004225	0.006114							
دروغینه	دروغینه	dɔruɢinɛ	0.692655	2.840517	7	8.0	4.0	0.0	0.0	0.534838	0.323967	0.000879	0.183556	0.791654	0.713073	1.035324	7.410468	0.051277	0.074513	0.125791	0.281878	0.407647	9e-06	9e-06	0.049974	0.064312	0.114287	0.278657	0.400045	8e-06	8e-06	0.011504	0.001303	0.010201							
مدرنیته	مدرنیته	mɔdɛrnitɛ	4.018621	3.604077	7	9.0	4.0	0.0	0.0	0.260717	0.389896	0.00128	0.086462	0.988894	0.58346	1.005345	7.625565	0.05845	0.071098	0.129548	0.377749	0.407647	4.5e-05	4.5e-05	0.063394	0.054308	0.117701	0.3953	0.400045	3.9e-05	3.9e-05	0.011847	-0.004944	0.01679	25.0	50.0	0.978392	0.877838	0.004438	58.0	0.413333
جورند	جورند	jurand	1.709286	3.232815	5	6.0	2.0	1.0	0.0	0.380329	0.106284	0.000899	0.0	0.752586	0.101092	1.098241	7.230212	0.034217	0.076744	0.11096	0.130041	0.290831	2e-05	2e-05	0.024722	0.076092	0.100814	0.130254	0.294503	1.7e-05	1.7e-05	0.010146	0.009495	0.000652							
حکمی	حکمی	hɔkmi	13.425062	4.127916	4	5.5	2.5	1.0	0.0	0.212181	0.252086	0.001488	0.287665	1.192264	0.430008	1.42919	7.790237	0.030406	0.109306	0.139711	0.114497	0.394856	0.000135	0.000323	0.052804	0.074133	0.126937	0.201815	0.361663	0.000117	0.000117	0.012774	-0.022399	0.035173	21.0	21.0	0.983249	0.888179	0.003061	37.0	0.176667
هوازدگی	هوازدگی	havɑzadɛɡi	0.317369	2.501565	7	10.0	5.0	0.0	0.0	0.684825	0.367839	0.00583	0.41573	0.950312	0.451599	0.649774	7.798168	0.024992	0.064334	0.089326	0.14918	0.394856	4e-06	4e-06	0.037329	0.043831	0.081159	0.201815	0.361663	4e-06	4e-06	0.008167	-0.012337	0.020504	25.0	50.0	0.991899	0.960567	0.002017	41.0	0.166667
بذری	بذری	bazri	0.745476	2.872434	4	5.0	2.0	0.0	0.0	0.209912	0.276761	0.001574	0.0	1.163447	1.145492	1.240872	7.694836	0.09056	0.121616	0.212176	0.350873	0.394856	9e-06	9e-06	0.102419	0.09036	0.192779	0.37001	0.361663	8e-06	8e-06	0.019397	-0.01186	0.031256	9.0	9.0	0.983228	0.901708	0.003411	10.0	0.186667
مرغای	مرغای	mɔrɢɑyɛ	0.948744	2.977149	5	7.0	3.0	0.0	0.0	0.385305	0.500425	0.238995	0.254691	1.93561	0.662521	0.849537	7.937264	0.088045	0.095665	0.18371	0.377749	0.394856	1.2e-05	1.2e-05	0.083183	0.083733	0.166916	0.3953	0.400045	1e-05	1e-05	0.016794	0.004862	0.011932							
جوونای	جوونای	javunɑyɛ	3.607668	3.557227	6	8.0	4.0	0.0	0.0	0.950686	0.336496	0.183429	0.008878	1.558566	0.364904	0.535936	7.54794	0.027515	0.080291	0.107806	0.130041	0.394856	4e-05	4.5e-05	0.025613	0.072341	0.097953	0.130254	0.400045	3.5e-05	3.9e-05	0.009852	0.001902	0.00795	25.0	50.0	0.960959	0.781421	0.007168	71.0	0.36
کمن	کمن	kaman	0.930682	2.968801	3	5.0	2.0	0.0	0.0	0.002988	0.053726	0.002687	0.001058	1.186949	0.386323	1.14199	7.961217	0.089507	0.120255	0.209761	0.237071	0.347165	3.1e-05	0.00069	0.084401	0.106191	0.190592	0.277575	0.355901	2.7e-05	0.000645	0.019169	0.005105	0.014064	25.0	50.0	0.998063	0.991533	0.000552	5.0	0.35
زیباترین	زیباترین	zibɑtarin	34.146058	4.533341	8	9.0	4.0	0.0	0.0	0.34306	0.246979	0.001734	0.423487	0.552107	0.227749	1.428385	7.751774	0.017461	0.063397	0.080859	0.102901	0.347165	0.000316	0.000316	0.015451	0.058018	0.073469	0.106584	0.355901	0.000274	0.000274	0.007389	0.00201	0.00538	25.0	50.0	0.976796	0.841509	0.004127	86.0	0.313333
نیارید	نیارید	nayɑrid	3.928408	3.594217	6	7.0	3.0	0.0	0.0	0.457416	0.209505	0.238906	0.010177	0.465819	0.409761	0.854103	7.859547	0.053825	0.067377	0.121202	0.244687	0.290831	4.4e-05	4.7e-05	0.054144	0.055982	0.110126	0.237072	0.294503	3.8e-05	4e-05	0.011076	-0.000319	0.011395	25.0	50.0	0.985983	0.940393	0.003975	47.0	0.573333
تاوارس	تاوارس	tɑvɑrɛs	0.265126	2.423453	6	7.0	3.0	0.0	0.0	0.671485	0.436222	0.007312	0.115596	0.811438	0.834881	0.948626	7.942973	0.034966	0.016802	0.051768	0.178211	0.084592	4e-06	4e-06	0.03048	0.016557	0.047037	0.189863	0.091874	3e-06	3e-06	0.004731	0.004485	0.000245							
پروتئینش	پروتئینش	pɔrɔtɛʔinaʃ	41.331178	4.616278	8	11.0	5.0	0.0	0.0	0.342498	0.452526	0.000628	0.482637	1.050178	1.021584	1.483619	7.836867	0.023746	0.022869	0.046615	0.144295	0.160357	0.000376	0.000376	0.017548	0.024808	0.042356	0.141666	0.16343	0.000326	0.000326	0.004259	0.006198	-0.001939							
رمزها	رمزها	ramzhɑ	1.602268	3.204735	5	6.0	2.0	0.0	0.0	0.409808	0.402977	0.00288	0.358523	0.360547	0.040588	0.366124	8.075093	0.029558	0.051344	0.080902	0.141799	0.196007	4.9e-05	7.8e-05	0.035789	0.03772	0.07351	0.147505	0.172279	4.3e-05	1.6e-05	0.007392	-0.006231	0.013623	25.0	50.0	0.993815	0.968458	0.001496	36.0	0.156667
میسوزونمش	میسوزونمش	misuzunamɛʃ	17.564951	4.244647	9	11.0	5.0	0.0	0.0	0.515959	0.30636	0.001315	0.433308	0.837462	0.253161	1.480939	7.204368	0.066875	0.020501	0.087375	0.377749	0.160357	0.00018	0.000173	0.058818	0.020575	0.079393	0.3953	0.16343	0.000155	0.000149	0.007982	0.008057	-7.4e-05							
مشاوران	مشاوران	mɔʃɑvɛrɑn	18.152908	4.258946	7	9.0	4.0	0.0	0.0	0.5758	0.274797	0.005901	0.001774	0.959578	0.513707	1.357523	8.00019	0.059287	0.079597	0.138885	0.377749	0.347165	0.000182	0.000178	0.064114	0.062083	0.126197	0.3953	0.355901	0.000158	0.000154	0.012687	-0.004827	0.017514	25.0	50.0	0.960464	0.699424	0.005519	60.0	0.24
کنار	کنار	kɛnɑr	1239.900164	6.093387	4	5.0	2.0	1.0	0.0	0.26791	0.237802	0.001655	0.000436	0.81498	0.579596	1.712457	8.00019	0.078069	0.104953	0.183022	0.237071	0.283668	0.008612	0.007665	0.083486	0.082817	0.166303	0.277575	0.275621	0.00737	0.006689	0.016719	-0.005418	0.022136	10.0	10.0	0.979699	0.869401	0.003964	37.0	0.146667
جوبی	جوبی	jubi	0.802055	2.904204	4	4.0	2.0	0.0	0.0	0.684977	0.049133	0.000674	0.0	1.035541	0.001126	1.27622	7.009524	0.040323	0.109187	0.14951	0.130041	0.394856	1e-05	1e-05	0.036268	0.099585	0.135853	0.130254	0.361663	9e-06	9e-06	0.013657	0.004055	0.009602							
بیکینگ	بیکینگ	bekinɡ	0.425486	2.628885	6	6.0	2.0	0.0	0.0	0.282064	0.043714	0.002329	0.0	0.207559	0.0	1.475928	7.16016	0.071587	0.013134	0.084721	0.350873	0.044843	6e-06	6e-06	0.063826	0.013157	0.076983	0.37001	0.044219	5e-06	5e-06	0.007738	0.007761	-2.3e-05	25.0	25.0	0.958142	0.634363	0.004516	13.0	0.25
دانلود	دانلود	dɑnlod	320.986595	5.506487	6	6.0	2.0	0.0	0.0	0.496866	0.159269	0.002612	0.002206	0.849318	0.100721	1.865223	7.298394	0.07465	0.060198	0.134848	0.281878	0.290831	0.002369	0.002356	0.071667	0.050866	0.122533	0.278657	0.294503	0.00206	0.002049	0.012316	0.002983	0.009332	19.0	19.0	0.991032	0.956924	0.00226	52.0	0.153333
متجانس	متجانس	mɔtajɑnɛs	0.651912	2.814189	6	9.0	4.0	0.0	0.0	0.177825	0.394812	0.000851	0.086199	1.195463	1.158544	1.325387	7.943252	0.070967	0.016514	0.087481	0.377749	0.084592	8e-06	1.8e-05	0.067093	0.012398	0.079492	0.3953	0.091874	7e-06	1.5e-05	0.007989	0.003873	0.004115	25.0	25.0	0.981838	0.915941	0.004499	51.0	0.31
